,package,description,category
44923,,"['finally', 'make', 'available', 'fingertip', 'buy', 'hundred', 'product', 'holy', 'land', 'easy', 'payment', 'method', 'free-', 'enjoy', 'reading', 'holy', 'bible', 'charge', 'also', 'many', 'interesting', 'article', 'video', 'available', 'find', 'wide', 'range', 'product', 'made', 'hollyland', 'including', 'olivewood', 'mother', 'pearl', 'silver', 'gold', 'book', 'always', 'top', 'priority', 'maintain', 'good', 'relationship', 'beloved', 'customer', 'assure', 'receive', 'product', 'expected', 'better', 'enjoy']",Shopping
44997,,"['customizable', 'interactive', 'shopping', 'assistant', 'tool', 'aid', 'user', 'retail', 'location', 'view', 'specification', 'device']",Shopping
45926,,"['background', 'established', 'm2', 'member', 'teletrade', 'holding', 'group', 'exists', 'cater', 'need', 'individual', 'passionate', 'technology', 'satisfying', 'thirst', 'newest', 'product', 'lifestyle', 'consumer', 'electronics', 'm2', 'offer', 'comprehensive', 'product', 'portfolio', 'based', 'multiple', 'brand', 'product', 'category', 'provide', 'customer', 'wide', 'variety', 'choice', 'along', 'professional', 'advice', 'product', 'line', 'm2', 'pride', 'prime', 'destination', 'notebook', 'tablet', 'seeker', 'eight', 'brand', 'fifty', 'model', 'display', 'time', 'furthermore', 'm2', 'showcase', 'wide', 'variety', 'smartphones', 'pc', 'multimedia', 'product', 'gaming', 'camera', 'accessory', 'etc.', 'roof', 'make', 'tech', 'savvy', 'people', 'trend', 'setter', 'head', 'office', 'showroom', 'zalka', 'highway', 'abc', 'achrafieh', 'abc', 'dbayeh', 'bhv', 'jnah', 'www.m2.com.lb', 'social', 'medium', 'www.facebook.com/m2store', 'www.twitter.com/m2store']",Shopping
45928,,"['make', 'shopping', 'list', 'second', 'share', 'sm', 'enter', 'product', 'name', 'time', 'quick', 'shopping', 'list', 'make', 'quick', 'easy', 'create', 'shopping', 'list', 'user', 'manual', 'go', 'find', 'item', 'click', 'add', 'word', 'desired', 'item', 'added', 'dictionary', 'press', 'individual', 'product', 'name', 'add', 'shopping', 'list', 'bottom', 'choose', 'remove', 'selected', 'item', 'entire', 'shopping', 'list', 'update', 'share', 'via', 'sm', 'update', 'fix', 'bug', 'review', 'add', 'dictionary', 'suggestion', 'improvement', 'welcoming', 'mic-bac-wp', 'hotmail.com']",Shopping
46040,,"['manage', 'shopping', 'list', 'simply', 'possible', 'entering', 'number', 'article', 'photo', 'gallery', 'camera', 'favorite', 'regain', 'favorite', 'item']",Shopping
46161,,"['удивительные', 'вещи', 'от', 'украинских', 'независимых', 'производителей', 'и', 'мастеров', 'наша', 'цель', 'мы', 'думаем', 'что', 'окружив', 'себя', 'уникальными', 'и', 'интересными', 'вещами', 'наша', 'жизнь', 'станет', 'более', 'удивительной', 'и', 'яркой', 'нас', 'интересуют', 'независимые', 'украинские', 'производители', 'их', 'товары', 'и', 'опыт', 'которые', 'мы', 'хотим', 'передать', 'всем', 'своим', 'покупателям', 'мы', 'продвигаем', 'независимых', 'украинских', 'производителей', 'мастеров', 'дизайнеров', 'и', 'т.п.', 'даем', 'вам', 'доступ', 'к', 'их', 'оригинальным', 'товарам', 'в', 'каждый', 'из', 'которых', 'мастер', 'вкладывает', 'частичку', 'себя', 'это', 'те', 'вещи', 'которые', 'добавляют', 'индивидуальность', 'в', 'наши', 'дома', 'и', 'красок', 'в', 'жизнь', 'создают', 'настроение', 'и', 'атмосферу', 'делают', 'нас', 'лучше', 'множество', 'мастеров', 'делают', 'чудесные', 'вещи', 'узнавайте', 'о', 'этих', 'вещах', 'первыми', 'пользователям', 'мы', 'предлагаем', 'удобный', 'интерфейс', 'в', 'котором', 'все', 'весело', 'и', 'удобно', 'легкие', 'покупки', 'лист', 'желаний', 'интересный', 'блог', 'онлайн', 'оплата', 'в', 'один', 'клик', 'быстрое', 'оформление', 'заказов', 'веселые', 'менеджеры', 'а', 'это', 'дает', 'возможность', 'делиться', 'уникальными', 'товарами', 'с', 'друзьями', 'советовать', 'и', 'советоваться', 'покупать', 'и', 'получать', 'удовольствие', 'ведь', 'все', 'что', 'сделано', 'в', 'украине', 'сделано', 'с', 'любовью', 'производителям', 'мы', 'готовы', 'предложить', 'каждому', 'выгодные', 'условия', 'сотрудничества', 'обращайтесь', 'к', 'нам', 'через', 'форму', 'обратной', 'связи', 'или', 'пишите', 'на', 'почту', 'info', 'uamade.com.ua', 'единственное', 'что', 'стоит', 'помнить', 'мы', 'не', 'продаем', 'китайское', 'барахло', 'только', 'украинские', 'товары', 'независимых', 'производителей', 'конец', 'спасибо', 'за', 'внимание', 'будьте', 'счастливы', 'серьезно', 'мы', 'не', 'шутим', 'не', 'забывайте', 'чистить', 'зубы', 'по', 'утрам']",Shopping
46203,,"['someone', 'shop', 'online', 'take', 'advantage', 'good', 'deal', 'save', 'purchase', 'rebate', 'tracker', 'application', 'let', 'search', 'kind', 'product', 'website', 'amazon', 'ebay', 'simultaneously', 'giving', 'recommendation', 'product', 'save', 'money', ""'re"", 'store', 'scan', 'camera', 'phone', 'barcode', 'product', 'compare', 'price', 'immediately', 'view', 'detailed', 'product', 'information', 'available', 'share', 'friend', 'via', 'facebook', 'twitter', 'window', 'live', 'linkedin', 'save', 'favorite', 'list', 'tracker', 'rebate', 'verify', 'automatically', 'change', 'price', 'favorite', 'product', 'list', 'notify', 'immediately', 'also', 'analyze', 'potential', 'purchase', 'thanks', 'price', 'history', 'favorite', 'product', 'configure', 'exchange', 'rate', 'converter', 'see', 'price', 'original', 'currency', 'currency', 'choice', 'best', 'totally', 'reach', 'hand', 'specialized', 'shopping', 'consultant', 'tri', 'version', 'fixed', 'bug', 'added', 'amazon', 'spain', 'version', 'fixed', 'problem', 'adding', 'ítems', 'favorite', 'versión', 'improved', 'memory', 'improved', 'sync', 'engine', 'corrected', 'error', 'window', 'phone', 'searching', 'ebay']",Shopping
46419,,"['simply', 'shopping', 'shopping', 'list', 'simplifies', 'shopping', 'experience', 'never', 'create', 'grocery', 'shopping', 'list', 'check', 'item', ""'main"", 'list', 'add', 'shopping', 'list', 'key', 'user', 'pin', 'shopping', 'list', 'start', 'screen', 'live', 'tile', 'let', 'user', 'know', 'many', 'item', 'still', 'buy', 'also', 'pin', 'every', 'individual', 'store', 'tile/list', 'start', 'screen', 'calculate', 'total', 'cost', 'item', 'bought', 'shopping', 'list', 'show', 'running', 'total', 'check', 'item', 'shopping', 'list', 'also', 'option', 'see', 'total', 'cost', 'store', 'text', 'entire', 'shopping', 'list', 'also', 'option', 'text', 'individual', 'store', 'list', 'ability', 'backup', 'entire', 'database', 'onedrive', 'available', 'pro', 'version', 'concept', 'simple', 'create', ""'main"", 'list', 'permanent', 'list', 'item', ""'main"", 'list', 'simply', 'check', 'item', 'add', 'shopping', 'list', 'easily', 'edit', 'item', 'anywhere', ""'main"", 'list', ""'shop"", 'list', 'change', 'reflect', 'automatically', 'everywhere', 'version', 'limited', 'item', 'unlock', 'item', 'rating', 'make', 'sure', 'rate', 'link', 'within', 'full', 'access', 'please', 'check', 'pro', 'version', 'simply', 'shopping', '//www.windowsphone.com/s', 'appid=d3680db0-d58d-4b22-b22a-3fb440f9da17', 'shopping', 'list', 'grocery', 'todo', 'list', 'list']",Shopping
46505,,"['guide', 'guide', 'stey', 'step', 'wonderful', 'shopping', 'possibility', 'shein', 'become', 'shein', 'expert', 'exceptional', 'online', 'shopping', 'enjoy', 'useful', 'outstanding', 'guide', 'find', 'best', 'deal', 'make', 'shein', 'shine', 'spell', 'thing', 'enjoy', 'practical', 'guide', 'keep', 'coming', 'back']",Shopping
46625,,"['simple', 'remember', 'good', 'bad', 'enter', 'scan', 'ean', 'product', 'code', 'add', 'name', 'select', 'like/dislike/neutrum', 'next', 'time', 'go', 'shopping', 'quickly', 'check', 'already', 'test', 'product', 'result', 'test', 'product', 'list', 'roaming', 'mean', 'accessible', 'instance', 'device', 'basic', 'version', 'next', 'version', 'probably', 'would', 'ability', 'add', 'photo', 'product', 'also', 'send', 'suggestion', 'added']",Shopping
47119,,"['entedeal', 'delivers', 'big', 'deal', 'smart', 'price', 'offering', 'even', 'food', 'holiday', 'almost', 'everything', 'would', 'looking', 'kerala', 'download', 'start', 'saving', 'almost', 'everything', 'around', 'entedeal', 'bring', 'happiness', 'knocking', 'door', 'everyday', 'best', 'deal', 'town', 'bringing', 'smile', 'every', 'morning', 'fresh', 'deal', 'city', 'everyday', 'entedeal', 'keep', 'updated', 'deal', 'town', 'buy', 'redeem', 'voucher', 'deal', 'share', 'favourite', 'deal', 'friend', 'group', 'almost', 'everyone', 'instantly', 'start', 'saving', 'favourite', 'food', 'awaited', 'holiday', 'almost', 'everything', 'entedeal.com', 'multiple', 'deal', 'day', 'highlighted', 'deal', 'deal', 'week', 'deal', 'month', 'design', 'added', 'search', 'function']",Shopping
47166,,"['easily', 'create', 'list', 'item', 'wish', 'people', 'would', 'buy', 'share', 'ever', 'struggled', 'figure', 'gift', 'purchase', 'someone', 'ever', 'received', 'gift', 'really', 'case', 'anymore', 'bad', 'surprise', 'easily', 'create', 'list', 'item', 'wish', 'people', 'would', 'buy', 'share', 'whether', 'also', 'let', 'know', 'someone', 'going', 'something', 'although', 'told', 'specifically', 'getting', 'designed', 'simple', 'possible', 'list', 'family', 'friend', 'easily', 'view', 'mark', 'item', 'purchased', 'advanced', 'computer', 'phone', 'skill', 'needed', 'advanced', 'adding', 'detailed', 'description', 'image', 'link', 'item']",Shopping
47339,,"['disax.id', 'indonesian', 'online', 'trade', 'rasakan', 'pengalaman', 'berbelanja', 'online', 'baru', 'melalui', 'aplikasi', 'mobile', 'resmi', 'dari', 'disax.id', 'disax.id', 'menghadirkan', 'beragam', 'pilihan', 'produk', 'furniture', 'dari', 'meja', 'kerja', 'lemari', 'besi', 'kursi', 'tempat', 'tidur', 'dan', 'produk', 'pilihan', 'lainnya', 'dengan', 'harga', 'yang', 'pantas', 'dan', 'penawaran', 'menarik', 'di', 'aplikasi', 'mobile', 'disax.id', 'anda', 'akan', 'tetap', 'bisa', 'merasakan', 'pengalaman', 'berbelanja', 'online', 'walau', 'sedang', 'dalam', 'perjalanan', 'sekalipun', 'tetap', 'update', 'dengan', 'promo', 'spesial', 'dan', 'diskon', 'menarik', 'yang', 'akan', 'kami', 'tawarkan', 'terdapat', 'pilihan', 'metode', 'pembayaran', 'yang', 'aman', 'dan', 'fleksibel', 'yang', 'kami', 'tawarkan']",Shopping
47414,,"['digital', 'price', 'tag', 'product', 'description', 'window', 'pc', 'within', 'retail', 'store', 'includes', 'demonstration', 'microsoft', 'window', 'office']",Shopping
47596,,"['aliexplorer', 'allows', 'easily', 'access', 'buy', 'aliexpress', 'popular', 'chinese', 'online', 'store', 'track', 'parcel', 'receive', 'notification', 'status', 'change', 'know', 'receive', 'product', 'bought', 'shopping', 'notification', 'message', 'notification', 'promotion', 'discount', 'share', 'anything', 'friend', 'tracking', 'quick', 'easy', 'tracking', 'track', 'multiple', 'code', 'pull-to-refresh', 'tracking', 'number', 'automatic', 'notification', 'parcel', 'update', 'add', 'edit', 'memo', 'tracking', 'number', 'copy', 'share', 'tracking', 'code', 'aliexplorer', 'automatic', 'login', 'message', 'notification', 'special', 'promotion', 'find', 'much', 'pay', 'currency', 'take', 'advantage', 'million', 'product', 'best', 'price', 'discount', 'aliexplorer', 'lite', 'client', 'buy', 'aliexpress', 'official']",Shopping
47896,,"['draft', 'club', 'supplier', 'branded', 'ultra', 'fine', 'precision', 'engineered', 'airsoft', 'milsim', 'bb', 'built', 'ground', 'highest', 'possible', 'specification', 'characterised', 'vigorously', 'maintain', 'high', 'level', 'reproducibility', 'reduce', 'variation', 'utilise', 'industry', 'first', 'measurement', 'batch', 'numbering', 'system', 'ensure', 'product', 'manufactured', 'delivered', 'highest', 'possible', 'standard', 'improving', 'accuracy', 'range', 'reducing', 'jamming', 'shattering', 'flyer', 'bb', 'also', 'tried', 'tested', 'field', 'professional']",Shopping
48023,,"['unit', 'price', 'calculator', 'easily', 'choose', 'economical', 'package', 'size', 'calculator', 'calculates', 'unit', 'price', 'show', 'better', 'offer', 'much', 'save', 'know', 'product', 'price', 'per', 'unit', 'weight', 'volume', 'sure', 'getting', 'best', 'deal', 'example', 'better', 'buy', 'eight', '5-oz', 'item', 'twelve', '4-oz', 'item', 'unit', 'price', 'calculator', 'easily', 'calculate', 'unit', 'price', 'unit', 'price', 'calculator', 'let', 'compare', 'unit', 'price', 'similar', 'product', 'measured', 'weight', 'volume', 'product', 'sold', 'item', 'price', 'per', 'weight', 'price', 'per', 'oz', 'lb', 'kg', 'g', 'gram', 'price', 'per', 'volume', 'price', 'per', 'fl', 'oz', 'u', 'gal', 'u', 'fl', 'oz', 'imp', 'gal', 'imp', 'ml', 'cl', 'dl', 'liter', 'price', 'per', 'unit', 'piece', 'package', 'etc', 'simply', 'enter', 'price', 'quantity', 'size', 'comparable', 'product', 'tap', 'calculate', 'calculate', 'price', 'sale', 'tax', 'set', 'setting', 'window', 'unit', 'price', 'calculator', 'show', 'better', 'deal', 'saving', 'unit', 'price', 'calculator', 'even', 'calculate', 'much', 'save', 'per', 'month', 'per', 'year', 'choosing', 'economical', 'package', 'size', 'example', 'know', 'average', 'consumption', 'sugar', 'water', 'apple', 'meat', 'milk', 'etc', 'per', 'week', 'month', 'year', 'enter', 'calculate', 'price', 'show', 'much', 'save', 'enter', 'amount', 'unit', 'ounce', 'pound', 'liter', 'gallon', 'etc', 'calculate', 'price', 'example', 'select', 'calculate', 'price', 'per', 'fl', 'oz', 'lb', 'gal', 'kg', 'cl', 'etc', 'leave', 'field', 'empty', 'price', 'calculated', 'per', 'unit', 'measurement', 'compare', 'product', 'u', 'imperial', 'metric', 'unit', 'measurement', 'system', 'unit', 'price', 'calculator', 'allows', 'compare', 'sale', 'price', 'without', 'discount', 'enter', 'discount', 'percentage', 'discount', 'amount', 'note', 'enter', 'discount', 'rotate', 'device', 'landscape', 'orientation', 'support', 'rounding', 'specified', 'number', 'decimal', 'place', 'default', 'display', 'decimal', 'place', 'round', 'result', 'nearest', 'whole', 'number', 'select', 'decimal', 'place', 'unit', 'price', 'calculator', 'make', 'calculation', 'supported', 'currency', 'unit', 'price', 'calculator', 'keep', 'calculation', 'history', 'easily', 'view', 'compare', 'recent', 'calculation', 'easily', 'share', 'result', 'via']",Shopping
48190,,"['shopping', 'cart', 'list', 'application', 'keep', 'track', 'item', 'adding', 'list', 'simple', 'item', 'simply', 'tell', 'delete', 'item', 'list']",Shopping
48199,,"['wholesaler', 'buy', 'everything', 'offer', 'official', 'vk', 'trade', 's.r.o', 'wholesaler', 'b2b', 'system']",Shopping
48597,,"['little', 'help', 'save', 'big', 'little', 'hyper-local', 'help', 'find', 'best', 'deal', 'restaurant', 'movie', 'hotel', 'salon', 'gym', 'spa', 'much', 'around', 'find', 'deal', 'catch', 'fancy', 'pay', 'little', 'go', 'merchant', 'location', 'redeem', 'enrolled', 'merchant', 'city', 'across', 'india', 'list', 'merchant', 'growing', 'day', 'matter', 'mood', 'find', 'great', 'discount', 'little', 'find', 'deal', 'near', 'little', 'us', 'location', 'show', 'best', 'deal', 'near', 'even', 'alert', 'great', 'discount', 'come', 'neighbourhood', 'u', 'pay', 'buy', 'deal', 'paying', 'full', 'amount', 'redeem', 'merchant', 'cashless', 'experience', 'pay-a-little', 'pay-a-little', 'deal', 'bought', 'paying', 'token', 'amount', 'pay', 'balance', 'merchant', 'directly', 'redeem', 'deal', 'planning', 'required', 'little', 'meant', 'immediate', 'consumption', 'open', 'buy', 'deal', 'redeem', 'immediately', 'easy', 'redemption', 'redeem', 'deal', 'showing', 'qr', 'code', 'merchant', 'sm', 'printout', 'required', 'best', 'deal', 'work', 'incredibly', 'hard', 'best', 'discount', 'service', 'deal', 'offer', 'biggest', 'saving', 'period', 'best', 'merchant', 'good', 'great', 'deal', 'available', 'obscure', 'place', 'never', 'go', 'pick', 'merchant', 'way', 'best', 'example', 'restaurant', 'enlist', 'restaurant', 'good', 'rating', 'popular', 'restaurant', 'review', 'service', 'information', 'permission', 'take', 'visit', '//littleapp.in/permissions', 'please', 'write', 'hello', 'littleapp.in', 'feedback', 'please', 'write', 'feedback', 'littleapp.in']",Shopping
48724,,"['enables', 'user', 'calculate', 'discount', 'enabling', 'buy', 'physical', 'good', 'store']",Shopping
48744,,"['utilize', 'solomo', 'retail', 'kiosk', 'demo', 'envision', 'type', 'engaging', 'kiosk', 'solution', 'create', 'environment', 'type', 'analytics', 'generate', 'kiosk', 'demo', 'application', 'showcase', 'following', 'interactive', 'touch', 'screen', 'engagement', 'camera', 'microsoft', 'machine', 'learning', 'capture', 'image', 'user', 'predict', 'gender', 'age', 'showcase', 'product', 'targeted', 'demographic', 'wish', 'list', 'saving', 'product', 'recommended', 'product', 'utilizing', 'microsoft', 'machine', 'learning', 'wish', 'list', 'historical', 'point', 'sale', 'data', 'microphone', 'microsoft', 'machine', 'learning', 'capture', 'voice', 'input', 'translate', 'text', 'sentiment', 'positive', 'sentiment', 'add', 'product', 'wish', 'list', 'supplemental', 'demo', 'application', 'material', 'available', 'extend', 'poc', 'following', 'sync', 'kiosk', 'mobile', 'phone', 'capture', 'data', 'generated', 'kiosk', 'power', 'bi', 'utilizing', 'azure', 'iot', 'utilize', 'solomo', 'location', 'kit', 'capture', 'customer', 'behavior', 'around', 'campaign', 'attribution', 'number', 'visitor', 'pas', 'dwell', 'near', 'kiosk', 'display', 'power', 'bi', 'information', 'service', 'endpoint', 'code', 'activate', 'kiosk', 'kiosk', 'solomotechnology.com']",Shopping
48937,,"['shop', 'order', 'list', 'shopping', 'application', 'make', 'regular', 'shopping', 'easier', 'efficient', 'application', 'automatically', 'reorder', 'list', 'based', 'shopping', 'us', 'simple', 'machine', 'learning', 'algorithm', 'learn', 'item', 'buy', 'pick', 'item', 'store', 'shop', 'order', 'miss', 'item', 'large', 'shopping', 'list', 'walk', 'back', 'forth', 'across', 'store', 'retrieve', 'item', 'miss', 'shop', 'order', 'built', 'around', 'several', 'assumption', 'first', 'purchase', 'item', 'repeatedly', 'second', 'shop', 'item', 'place', 'repeatedly', 'third', 'walk', 'store', 'shop', 'way', 'repeatedly', 'shop', 'order', 'quickly', 'learn', 'habit', 'sort', 'shopping', 'list']",Shopping
48953,,"['vindoshop', 'making', 'city', 'shopping', 'easy', 'vindoshop', 'help', 'shop', 'city', 'never', 'think', 'u', 'bff', 'style', 'shop', 'guru', 'know', 'right', 'place', 'city', 'need', 'vindoshop', 'tell', 'best', 'offer', 'running', 'store', 'city', 'trending', 'store', 'deal', 'discount', 'menswear', 'woman', 'wear', 'kid', 'wear', 'fashion', 'accessory', 'footwear', 'even', 'connect', 'fashion', 'blogger', 'suggest', 'latest', 'trend', 'shopping', 'amazing', 'enough', 'also', 'connect', 'store', 'next', 'door', 'fashion', 'boutique', 'ethnic', 'dress', 'maker', 'shop', 'attained', 'legendary', 'status', 'time', 'serving', 'best', 'service', 'quality', 'retail', 'decade', 'let', 'make', 'good', 'ol', 'shopping', 'interesting', 'getting', 'offline-', 'online', 'currently', 'based', 'mumbai', 'city', 'u', 'come', 'city', 'please', 'subscribe', 'service', 'explore', 'trending', 'shop', 'offer', 'first', 'city', 'know', 'upcoming', 'sale', 'discount', 'running', 'across', 'label', 'find', 'best', 'offer', 'across', 'store', 'city', 'notified', 'every', 'time', 'favorite', 'store', 'collection', 'amazing', 'discount', 'offer', 'explore', 'dedicated', 'section', 'menswear', 'woman', 'wear', 'kid', 'wear', 'see', 'happening', 'around', 'fashion', 'world', 'reading', 'fashion', 'blogger', 'find', 'shop', 'near', 'per', 'earn', 'point', 'claim', 'shopping', 'voucher', 'merchandise', 'activity', 'check-in', 'store', 'rate', 'review', 'shop', 'brand', 'refer', 'friend', 'thing', 'vindoshop', 'search', 'top', 'offer', 'city', 'filter', 'store', 'order', 'best', 'offer', 'around', 'best', 'city', 'based', 'offer', 'discount', 'deal', 'even', 'top', 'discount', 'exclusive', 'vindoshop', 'user', 'search', 'offer', 'around', 'take', 'current', 'location', 'give', 'store', 'near', 'area', 'shopping', 'hurry', 'know', 'rush', 'search', 'specific', 'category', 'menswear', 'womenswear', 'kidswear', 'footwear', 'etc', 'browse', 'blog', 'fashion', 'blogger', 'style', 'shop', 'sutra', 'straight', 'always', 'stellar', 'category', 'product', 'men', 'jean', 'pant', 'shirt', 't-shirt', 'polo', 'jersey', 'sportswear', 'shoe', 'sneaker', 'boot', 'formal', 'casuals', 'suit', 'blazer', 'party', 'wear', 'lounge', 'wear', 'formal', 'shoe', 'innerwear', 'flip', 'flop', 'sandal', 'many', 'category', 'product', 'woman', 'western', 'wear', 'shirt', 'top', 'winter', 'wear', 'dress', 'jean', 'ethnic', 'wear', 'kurta', 'kurtis', 'sari', 'salwar', 'kurta', 'dupattas', 'dress', 'material', 'bottom', 'wear', 'lingerie', 'sleep', 'wear', 'flat', 'heel', 'wedge', 'ballerina', 'boot', 'pump', 'slipper', 'flip', 'flop', 'sport', 'shoe', 'casual', 'shoe', 'formal', 'shoe', 'ethnic', 'handbag', 'sling', 'bag', 'wallet', 'belt', 'tote', 'clutch', 'jewelry', 'earring', 'ring', 'chain', 'necklace', 'bracelet', 'bangle']",Shopping
49388,,"['ever', 'wondered', 'buy', 'good', 'cheapest', 'price', 'yes', 'application', 'hope', 'build', 'cheapest', 'price', 'system', 'together', 'select', 'suitable', 'store', 'buy', 'good', 'application', 'find', 'information', 'good', 'including', 'image', 'price', 'promotion', 'address', 'telephone', 'check', 'whether', 'good', 'still', 'price', 'moreover', 'think', 'find', 'cheaper', 'price', 'item', 'please', 'u', 'update', 'information', 'item', 'application', 'share', 'user', 'finally', 'u', 'provide', 'information', 'item', 'think', 'price', 'cheapest', 'find', 'store', 'cheapest', 'price', 'buy', 'item']",Shopping
49585,,"['magenative', 'magento2', 'mobile', 'stop', 'solution', 'turning', 'powerful', 'magento2', 'store', 'next', 'generation', 'mobile', 'store', 'contains', 'almost', 'magento', 'multi-store', 'view', 'wishlist', 'review-rating', 'easy', 'checkout', 'payment', 'gateway', 'customized', 'homepage', 'etc', 'supported', 'hit', '//magenative.cedcommerce.com', 'install', 'connector', 'module', 'magento', 'store', 'experience', 'whole', 'mobile', 'store', 'boosting', 'sale', 'upto', 'within', 'min', 'plenty', 'attract', 'customer', '.the', 'designed', 'lastest', 'technology', 'key', '-home', 'banner', '-all', 'product', 'type', 'supported', '-product', 'slider', '-multi', 'filter', '-sort', 'product', '-product', 'view', '-product', 'image', 'gallery', '-customer', 'login/', 'registration', '-edit', 'customer', 'profile', '-category', 'listing', '-product', 'listing', '-address', 'book', '-orders', 'listing', '-advance', 'search', '-wishlist', '-reviews', '-all', 'payment', 'gateway', '-deals', '-bingmap', '-product', 'share', '-social', 'login', '-multi', 'store', 'view', '-multi', 'currency', '-banner', 'category', '-google', 'analytics', '-coupon', '-settings', 'change', 'design', 'drawer', 'category', 'check', 'demo', 'visit', '//demo.cedcommerce.com/magento2/mobiadvance/admin/', 'admin', 'demo', 'login', 'admin', 'admin123']",Shopping
49602,,"['find', 'great', 'deal', 'tablet', 'laptop', 'speaker', 'headphone', 'home', 'theater', 'equipment', 'much', 'daily', 'deal', 'featuring', 'discount', 'electronics', 'computer', 'home', 'tool', 'garden', 'sport', 'accessory', 'kid', 'shirt', 'wine']",Shopping
49811,,"['application', 'quick', 'way', 'know', 'origin', 'product', 'origin', 'company', 'owns', 'manufacturing', 'right', 'using', 'camera', 'scan', 'product', 'barcode', 'order', 'country', 'name', 'simple']",Shopping
50026,,"['save', 'time', 'money', 'torba', 'buy', 'desired', 'thing', 'best', 'price', 'torba', 'price', 'checker', 'easily', 'quickly', 'track', 'price', 'product', 'popular', 'online', 'store', 'user', 'create', 'shopping', 'wish', 'list', 'save', 'place', 'click', 'update', 'price', 'item', 'list', 'automatically', 'save', 'local', 'database', 'product', 'select', 'thousand', 'popular', 'shopping', 'site', 'popular', 'site', 'ebay', 'walmart', 'ikea', 'iherb', 'zappos', '6pm', 'etsy', 'mango', 'tmall', 'taobao', 'others', 'torba', 'easy', 'know', 'getting', 'best', 'price', 'buy', 'main', 'functionality', 'create', 'shopping', 'wishlist', 'keep', 'item', 'convenient', 'place', 'update', 'current', 'price', 'item', 'various', 'popular', 'online', 'store', 'click', 'keep', 'track', 'price', 'desired', 'thing', 'change', 'time', 'table/chart', 'format', 'save', 'time', 'buy', 'thing', 'best', 'price', 'torba', 'work', 'thousand', 'popular', 'online', 'store', 'torba', 'price', 'checker', 'short', 'create', 'shopping', 'wish', 'list', 'click', 'update', 'item', 'price', 'watch', 'price', 'history', 'work', 'popular', 'online', 'store', 'country', 'number', 'country', 'number', 'online', 'store', 'increase', 'update', 'update', 'every', 'week', 'video', 'tutorial', '//youtu.be/liugaol4c-y', 'torba', 'lab', 'collect', 'store', 'personal', 'information', 'torba', 'user', 'technical', 'information', 'user', 'interaction', 'torba', 'torba', 'internal', 'logger', 'database', 'storing', 'personal', 'information', 'share', 'personal', 'information', 'user', 'remote', 'torba', 'lab', 'server', 'server', 'therefore', 'opportunity', 'share', 'personal', 'information', 'third', 'party', 'everything', 'happens', 'mobile', 'device', 'stay', 'mobile', 'device']",Shopping
50076,,"['quick', 'store', 'simple', 'solution', 'creating', 'product', 'price', 'list', 'shopkeeper', 'retail', 'service', 'wholesale', 'business', 'essence', 'quick', 'store', 'give', 'clear', 'picture', 'cost', 'price', 'sale', 'price', 'product', 'quick', 'overview', 'price', 'product', 'tap', 'quick', 'search', 'auto', 'complete', 'gridview', 'quick', 'store', 'store', 'unlimited', 'product', 'creates', 'price', 'list', 'efficient', 'productive', 'part', 'product', 'sale', 'marketing', 'price', 'list', 'includes', 'product', 'name', 'size/weight', 'quantity', 'cost', 'price', 'sale', 'price', 'category', 'linear', 'structure', 'visually', 'clean', 'product', 'list', 'highlight', 'product', 'detail', 'backup', 'restore', 'product', 'multiple', 'device', 'generate', 'pdf', 'file', 'share', 'print', 'tap', 'quick', 'view', 'quick', 'edit', 'store', 'unlimited', 'product', 'add', 'category', 'easily', 'add', 'edit', 'delete', 'product', 'tap', 'option', 'change', 'currency', 'country-wise', 'quick', 'product', 'search', 'keyboard', 'wedge', 'high', 'performance', 'barcode', 'scanner', 'usb', 'wireless', 'quick', 'laser', 'barcode', 'reader', 'quick', 'search', 'product', 'detail']",Shopping
50148,,"['black', 'friday', 'mobile', 'provide', 'access', 'best', 'deal', 'electronics', 'accessory', 'home', 'good', 'discover', 'black', 'friday', 'sale', 'information', 'top', 'retailer', 'best', 'buy']",Shopping
50890,,"['check', 'price', 'laptop', 'anywhere', 'anytime', 'harga', 'laptop', 'application', 'browse', 'price', 'laptop', 'ease', 'global', 'local', 'brand', 'search', 'select', 'notebook', 'suit', 'budget', 'application', 'user', 'price', 'guide', 'buy', 'laptop', 'price', 'comparison', 'information', 'netbook', 'laptop', 'notebook', 'computer', 'battery', 'accessory', 'complete', 'server', 'desktop', 'variety', 'source', 'well-known', 'website', 'laptop', 'price', 'continue', 'update', 'day', 'used', 'facilitate', 'compare', 'choose', 'appropriate', 'notebook', 'computer', 'keep', 'date', 'news', 'world', 'laptop', 'technology', 'updated', 'well-known', 'news', 'source', 'stay', 'date', 'news', 'trend', 'latest', 'information', 'technology', 'complete', 'price', 'laptop', 'notebook', 'netbook', 'accessory', 'complete', 'price', 'desktop', 'pc', 'computer', 'computer', 'server', 'accessory', 'realtime', 'price', 'information', 'server', 'update', 'news', 'trend', 'around', 'world', 'information', 'technology', 'laptop', 'notebook', 'search', 'name', 'price', 'simple', 'clean', 'easy', 'navigation']",Shopping
50902,,"['different', 'product', 'presented', 'shop', 'forget', 'going', 'buy', 'application', 'developed']",Shopping
