,package,description,category
58138,,"['kaan', 'naak', 'gale', 'ka', 'ilaj-', 'nose', 'throat', 'ear', 'treatment', 'hindi', 'practical', 'adopts', 'unique', 'symptom-wise', 'approach', 'commonly', 'encountered', 'ent', 'problem', 'treatment', 'find', 'various', 'treatment', 'method', 'home', 'remedy', 'ayurveda', 'homeopathic', 'allopathy', 'useful', 'therapeutic', 'e.n.t', 'trouble', 'highlighting', 'characteristic', 'symptom', 'large', 'number', 'commonly', 'indicated', 'medicine', 'completely', 'offline', 'ear', 'nose', 'throat', 'ent', 'department', 'amongst', 'oldest', 'world', 'regional', 'head', 'neck', 'cancer', 'centre', 'regional', 'thyroid', 'cancer', 'centre', 'supra-regional', 'skull', 'base', 'surgery', 'centre', 'national', 'centre', 'adult', 'airway', 'reconstruction', 'adult', 'airway', 'service', 'largest', 'europe', 'tip', 'provided', 'used', 'treat', 'nose', 'throat', 'ear', 'etc', 'instead', 'going', 'clinic', 'follow', 'tip', 'mentioned', 'disease', 'even', 'small', 'child', 'disease', 'go', 'doctor', 'hence', 'full', 'advantage', 'treatment', 'provided', 'hindi', 'language', 'easily', 'follow', 'ear', 'otolaryngologist', 'trained', 'medical', 'surgical', 'treatment', 'hearing', 'loss', 'ear', 'infection', 'balance', 'disorder', 'ear', 'noise', 'tinnitus', 'cranial', 'nerve', 'disorder', 'otolaryngologist', 'also', 'manage', 'congenital', 'birth', 'disorder', 'outer', 'inner', 'ear', 'nose', 'care', 'nasal', 'cavity', 'sinus', 'primary', 'skill', 'otolaryngologist', 'problem', 'nasal', 'area', 'include', 'allergy', 'smell', 'disorder', 'polyp', 'nasal', 'obstruction', 'due', 'deviated', 'septum', 'throat', 'communicating', 'speech', 'singing', 'eating', 'meal', 'involve', 'vital', 'area', 'otolaryngologist', 'manage', 'disease', 'throat', 'larynx', 'voice', 'box', 'upper', 'aero-digestive', 'tract', 'esophagus', 'including', 'voice', 'swallowing', 'disorder', 'head', 'neck', 'head', 'neck', 'area', 'otolaryngologist', 'trained', 'treat', 'infection', 'benign', 'non-cancerous', 'malignant', 'cancerous', 'tumour', 'facial', 'trauma', 'deformity', 'face', 'perform', 'cosmetic', 'plastic', 'reconstructive', 'surgery', 'forget', 'give', 'feedback', 'pls', 'give', 'rating']",Health & fitness
58158,,"['version', 'window', 'phone', 'optimized', 'keep', 'rhythm', 'another', 'sport', 'tracker', 'keep', 'rhythm', 'allow', 'select', 'music', 'listen', 'sport', 'activity', 'voice', 'advice', 'inform', 'progress', 'keep', 'rhythm', 'allow', 'easily', 'change', 'music', 'clicking', 'screen', 'share', 'sport', 'activity', 'music', 'others', 'requires', 'skydrive', 'account', 'main', 'functionality', 'track', 'sport', 'activity', 'run', 'walking', 'cycling', 'mode', 'automatic', 'rhythm', 'detection', 'activity', 'summary', 'map', 'graphic', 'night', 'day', 'mode', 'voice', 'advice', 'summary', 'screen', 'share', 'activity', 'friend', 'backup', 'restore', 'result', 'screen', 'gesture', 'arm-wearing', 'mode', 'share', 'option', 'nfc', 'listen', 'fm', 'radio', 'running', 'lap', 'track', 'compass', 'map', 'able', 'change', 'map', 'view', 'export', 'kml', 'file', 'import', 'route', 'kml', 'gpx', 'file']",Health & fitness
58162,,"['flat', 'belly', 'core', 'fusion', 'workout', 'mix', 'ab', 'routine', 'circuit', 'take', 'top', 'move', 'three', 'belly-toning', 'practices—pilates', 'yoga', 'ballet—to', 'strengthen', 'midsection', 'erase', 'muffin', 'top', 'try', 'complete', 'workout', 'tag', 'end', 'cardio', 'session', 'extra', 'core', 'challenge', 'never', 'bad', 'thing', 'work', 'three', 'four', 'non-consecutive', 'day', 'per', 'week', 'rep', 'exercise', 'order', 'repeat', 'entire', 'circuit', 'time', 'mat']",Health & fitness
58163,,"['dumbbell', 'exercise', 'biceps', 'dumbbell', 'exercise', 'biceps', 'target', 'inner', 'outer', 'lower', 'biceps', 'muscle', 'browse', 'various', 'dumbbell', 'exercise', 'biceps', 'one-at-a-time', 'biceps', 'curl', 'alternated', 'biceps', 'curl', 'inner-biceps', 'curl', 'biceps', 'curl', 'hammer', 'curl', 'seated', 'alternated', 'biceps', 'curl', 'seated', 'biceps', 'curl', 'incline', 'alternated', 'biceps', 'curl', 'incline', 'biceps', 'curl', 'incline', 'biceps', 'bench', 'curl', 'concentration', 'biceps', 'curl', 'seated', 'inner-biceps', 'curl', 'seated', 'concentration', 'curl', 'seated', 'isolated', 'dumbbell', 'curl', 'preacher', 'biceps', 'curl', 'supination', 'grip', 'preacher', 'biceps', 'curl', 'neutral', 'grip', 'bench', 'alternated', 'biceps', 'curl', 'supine', 'biceps', 'curl', 'future', 'dumbbell', 'bicepsexercises', 'video', 'benefit', 'dumbbell', 'exercise', 'disadvantage', 'advantage']",Health & fitness
58164,,"['expert', 'usn', 'organic', 'burst', 'combine', 'give', 'u', 'tip', 'lose', 'weight', 'two', 'week', 'losing', 'weight', 'long', 'frustrating', 'process', 'best', 'time', 'add', 'time', 'constraint', ""'re"", 'liable', 'end', 'giving', 'big', 'mountain', 'climb', 'find', 'rolling', 'back', 'bottom', 'time', 'mind', 'got', 'usn', 'nutrition', 'advisor', 'karl', 'bickley', 'organic', 'burst', 'nutritionist', 'claire', 'harper', 'together', 'discus', 'best', 'way', 'start', 'losing', 'weight', 'two', 'week', 'losing', 'weight', 'long', 'frustrating', 'process', 'best', 'time', 'add', 'time', 'constraint', 'liable', 'end', 'giving', 'big', 'mountain', 'climb', 'find', 'rolling', 'back', 'bottom', 'time', 'mind', 'got', 'usn', 'nutrition', 'advisor', 'karl', 'bickley', 'organic', 'burst', 'nutritionist', 'claire', 'harper', 'together', 'discus', 'best', 'way', 'start', 'losing', 'weight', 'two', 'week']",Health & fitness
58180,,"['mission', 'indradhanush', 'novel', 'initiative', 'ministry', 'health', 'family', 'welfare', 'government', 'india', 'launched', 'honourable', 'prime', 'minister', 'india', 'shri', 'narendra', 'modi', '25th', 'december', 'mission', 'indradhanush', 'aim', 'reach', 'partially', 'un-immunized', 'child', 'high', 'focus', 'district', 'state', 'india', 'mission', 'indradhanush', 'mobile', 'brainchild', 'immunization', 'technical', 'unit', 'itsu', 'provides', 'necessary', 'information', 'well', 'administrative', 'data', 'mission', 'indradhanush', 'district-wise', 'data', 'district', 'regularly', 'updated', 'made', 'available', 'mobile', 'round', 'mission', 'indradhanush', 'content', 'data', 'available', 'application', 'equally', 'useful', 'policy', 'maker', 'program', 'manager', 'state', 'district', 'level', 'immunization', 'expert', 'general', 'public', 'well', 'also', 'provides', 'link', 'mission', 'indradhanush', 'social', 'medium', 'platform', 'related', 'mission', 'indradhanush']",Health & fitness
58202,,"['ayurvedic', 'gharelu', 'nuske', 'aur', 'upchar-in', 'hindi', 'ayurvedic', 'gharelu', 'nuske', 'aur', 'upchar-in', 'hindi', 'great', 'collection', 'best', 'known', 'remedy', 'disease', 'ayurveda', 'becomes', 'important', 'role', 'day', 'day', 'life', 'best', 'part', 'side', 'effect', 'come', 'gharelu', 'ilaj', 'ayurveda', 'mean', 'cure', 'lot', 'disease', 'home', 'find', 'solution', 'almost', 'everything', 'right', 'increased', 'stress', 'pollution', 'make', 'sure', 'health', 'beauty', 'wellness', 'taken', 'care', 'head', 'toe', 'easy', 'follow', 'ayurvedic', 'remedy', 'hindi', 'hold', 'age', 'old', 'secret', 'indian', 'medicine', 'treat', 'almost', 'ailment', 'treatment', 'natural', 'diet', 'mentioned', 'natural', 'well', 'nuske', 'remedy', 'important', 'thing', 'disease', 'eating', 'natural', 'food', 'major', 'part', 'treating', 'disease', 'best', 'remedy', 'every', 'day', 'life', 'help', 'take', 'care', 'health', 'giving', 'side', 'effect', 'benefit', 'ayurvedic', 'gharelu', 'upchar', 'made', 'herb', 'spice', 'fruit', 'vegetable', 'simple', 'prepare', 'pure', 'side', 'effect', 'body', 'cure', 'ailment', 'acne', 'hair', 'loss', 'backache', 'effective', 'boost', 'child', 'immunity', 'recover', 'fast', 'senior', 'inexpensive', 'joy', 'self', 'cure', 'internet', 'connection', 'required', 'intuitive', 'design', 'forget', 'give', 'feedback', 'pls', 'give', 'rating']",Health & fitness
58224,,"['ayurvedic', 'home', 'remedy', 'tamil', 'application', 'improve', 'health', 'application', 'ayurveda', 'easy', 'attractive', 'ui', 'find', 'solution', 'almost', 'everything', 'right', 'give', 'cure', 'remedy', 'many', 'disease', 'acne', 'aid', 'diabetes', 'hair', 'loss', 'acidity', 'obesity', 'allergy', 'allergic', 'rhinitis', 'alcohol', 'abuse', 'alcoholism', 'depression', 'many', 'also', 'many', 'question', 'mind', 'many', 'hour', 'person', 'sleep', 'much', 'quantity', 'water', 'person', 'take', 'day', 'many', 'application', 'answer', 'question', 'proper', 'answer', 'read', 'share', 'follow', 'ayurveda', 'tip', 'hope', 'please', 'give', 'u', 'feedback', 'make', 'application', 'famous', 'application', 'require', 'internet', 'connection', 'offline', 'also', 'application', 'coast']",Health & fitness
58227,,"['detoxing', 'various', 'beverage', 'great', 'way', 'give', 'body', 'nutrient', 'really', 'craving', 'give', 'digestive', 'system', 'break', 'break', 'digest', 'food', 'liver', 'important', 'detoxifying', 'organ', 'body', 'make', 'sense', 'drink', 'fruit', 'vegetable', 'function', 'best', 'list', 'detox', 'drink', 'recipe', 'incorporated', 'detox', 'program', 'following', 'enjoyed', 'health', 'benefit']",Health & fitness
58232,,"['natural', 'home', 'remedy', 'tip', 'tamil', 'language', 'natural', 'home', 'remedy', 'tip', 'tamil', 'language', 'different', 'common', 'complex', 'problem', 'disease', 'modified', 'updated', 'version', 'previous', 'application', 'home', 'remedy', 'natural', 'cure', 'around', 'ailment', 'store', 'home', 'remedy', 'easy', 'interface', 'useful', 'remedy', 'compact', 'size', 'application', 'made', 'herb', 'spice', 'fruit', 'vegetable', 'side', 'effect', 'simple', 'prepare', 'pure', 'side', 'effect', 'body', 'help', 'ailment', 'acne', 'common', 'cold', 'cough', 'flu', 'hair', 'loss', 'backache', 'stress', 'diabetes', 'high', 'blood', 'pressure', 'effective', 'boost', 'child', 'immunity', 'recover', 'fast', 'senior', 'inexpensive', 'joy', 'self', 'cure', 'based', 'homeopathy', 'cure', 'disease', 'gastroenteritis', 'fatigue', 'syndrome', 'remedy', 'related', 'genital', 'homeopatia', 'etc', 'natural', 'home', 'remedy', 'safe', 'useful', 'common', 'ailment', 'non', 'life', 'threatening', 'illness', 'treated', 'home', 'learn', 'natural', 'cure', 'alternative', 'medicine', 'herbal', 'cure', 'replace', 'many', 'commonly', 'used', 'over-the-counter', 'drug', 'treatment', 'common', 'ailment', 'home', 'remedy', 'wisely', 'save', 'time', 'money', 'hope', 'help', 'find', 'path', 'healing', 'natural', 'remedy', 'best', 'feature', 'select', 'favorite', 'remedy', 'either', 'bookmark', 'add', 'favorite', 'forget', 'give', 'feedback', 'pls', 'give', 'rating']",Health & fitness
58246,,"['sleepr', 'founded', 'idea', 'sleep', 'cycle', 'four', 'stage', 'sleep', 'cycle', 'best', 'time', 'wake', 'end', 'cycle', 'wake', 'middle', 'cycle', 'likely', 'feel', 'tired', 'gereral', 'sleep', 'cycle', 'last', 'minute', 'sleepr', 'make', 'minute', 'subtractions/additions', 'quickly', 'determine', 'go', 'sleep', 'wake', 'reasonably', 'close', 'possible', 'waking', 'end', 'cycle']",Health & fitness
58257,,"['medicine', 'dictionary', 'medicine', 'list', 'ever', 'wanted', 'information', 'various', 'medicine', 'available', 'market', 'ever', 'wondered', 'specific', 'drug', 'cure', 'disease', 'curious', 'person', 'wanting', 'know', 'kind', 'medicine', 'taken', 'human', 'well', 'experiences…we', 'bring', 'best', 'online', 'tool', 'instantly', 'decode', 'medicine', 'absolutely', 'download', 'without', 'internet', 'various', 'medicine', 'available', 'market', 'acetaminophen', 'citalopram', 'lexapro', 'omeprazole', 'adderall', 'clindamycin', 'meaning', 'term', 'easily', 'found', 'medicine', 'dictionary', 'medicine', 'list', 'huge', 'encyclopedia', 'different', 'medicine', 'name', 'detail', 'search', 'functionality', 'search', 'medicine', 'share', 'detail', 'social', 'medium', 'network', 'audio', 'facility', 'provided', 'correctly', 'read', 'medicine', 'name', 'proper', 'pronunciation', 'welcome', 'feedback', 'user', 'constantly', 'guide', 'u', 'improve', 'please', 'provide', 'valuable', 'feedback', 'please', 'give', 'rating']",Health & fitness
58272,,"['includes', 'image', 'instruction', 'nearly', 'yoga', 'pose', 'mudra', 'well', 'pose', 'day', 'daily', 'audio', 'lesson', 'refreshed', 'daily', 'phone', 'release', 'complete', 'instructional', 'video', 'steping', 'sun', 'salutation', 'variation', 'find', 'pose', 'option', 'map', 'pose', 'common', 'need', 'including', 'increased', 'energy', 'weight', 'loss', 'yoga-pedia', 'subset', 'premium', 'pose', 'pose', 'includes', 'four', 'instructional', 'video', 'many', 'topic', 'mapping', 'show', 'matter', 'issue', 'probably', 'pose']",Health & fitness
58275,,"['diabetes', 'alert', 'design', 'diabetes', 'patient', 'manage', 'medication', 'schedule', 'record', 'monitor', 'blood', 'glucose', 'level', 'record', 'bgl', 'easy', 'touch', 'patient', 'monitor', 'bgl', 'history', 'graph', 'indicate', 'color', 'band', 'action', 'required', 'simply', 'enter', 'med', 'prescription', 'show', 'next', 'med', 'due', 'time', 'set', 'alarm', 'remind', 'med', 'due', 'optionally', 'patient', 'write', 'nfc', 'tag', 'med', 'attach', 'tag', 'med', 'package', 'tap', 'nfc', 'enabled', 'window', 'tablet', 'nfc', 'tag', 'launch', 'display', 'med', 'information', 'read', 'next', 'due', 'time', 'helpful', 'feature', 'aged', 'patient', 'patient', 'difficulty', 'reading', 'med', 'instruction']",Health & fitness
58277,,"['description', 'sure', 'whether', 'blood', 'pressure', 'high', 'essential', 'tool', 'consulting', 'doctor', 'key', 'basic', 'version', 'relevant', 'data', 'important', 'statistic', 'needed', 'diagnosis', 'high', 'blood', 'pressure', 'displayed', 'accurate', 'information', 'le', 'required', 'contains', 'list', 'two', 'important', 'graph', 'easily', 'understood', 'data', 'protection', 'guaranteed', 'us', 'internet', 'connection', 'safety', 'reason', 'data', 'sent', 'e-mail', 'online-backup', 'made', 'data', 'passed', 'third', 'party', 'basic', 'version', 'completely', 'anonymous', 'must', 'enter', 'detail', 'register', 'data', 'easily', 'deleted', 'advertisement', 'full', 'version', 'wish', 'send', 'reading', 'institute', 'hypertension', 'blutdrucksms', 'competence', 'center', 'vienna', 'www.blutdrucksms.at', 'single', 'reading', 'stored', 'mobile', 'phone', 'simultaneously', 'sent', 'via', 'sm', 'institute', 'hypertension', 'safety', 'reason', 'single', 'reading', 'consisting', 'number', 'transmitted', 'data', 'file', 'would', 'allow', 'third', 'party', 'see', 'personal', 'information', 'sent', 'telephone', 'number', 'becomes', 'visible', 'operator', 'institute', 'hypertension', 'receives', 'sm', 'reading', 'controlled', 'evaluated', 'institute', 'hypertension', 'team', 'activate', 'service', 'pressing', 'setting', '-button', 'switch', 'send', 'sm', 'yes', 'institute', 'team', 'see', 'telephone', 'number', 'call', 'back', 'information', 'data', 'evaluated', 'monthly', 'doctor', 'report', 'automatically', 'sent', 'mail', 'case', 'emergency', 'doctor', 'quickly', 'possible', 'store', 'blood', 'pressure', 'measurement', 'database', 'mobile', 'phone', 'data', 'listed', 'two', 'graph', 'including', 'average', 'deviation', 'blood', 'pressure', 'produced', 'abnormal', 'reading', 'highlighted', 'also', 'measure', 'store', 'blood', 'sugar', 'level', 'measurement', 'body', 'weight', 'body', 'temperature', 'needed', 'input', 'form', 'kept', 'simple', 'everybody', 'able', 'fill', 'data', 'required']",Health & fitness
58284,,"['giving', 'best', 'way', 'reduce', 'belly', 'fat', 'truly', 'work', ""'ll"", 'learn', 'reduce', 'tummy', 'belly', 'fat', 'food', 'reduce', 'belly', 'fat', 'lose', 'weight', 'week', 'lose', 'tummy', 'without', 'exercising', 'dumbbell', 'exercise', 'benefit', '7.get', 'smaller', 'waist', 'week', '8.quickly', 'lose', 'weight', 'wedding', '9.top', 'yoga', 'asana', 'reduce', 'belly', 'fat', 'read', 'watch', 'apply', 'workout', 'life', 'shorty', 'update', 'option', 'download', 'thesis', 'video', 'device', 'serach', 'acro', 'inc', 'belly', 'workout']",Health & fitness
58285,,"['giving', 'best', 'way', 'reduce', 'thigh', 'hip', 'fat', 'quickly', 'truly', 'work', ""'ll"", 'learn', 'reduce', 'hip', 'reduce', 'butt', 'fat', 'lose', 'weight', 'thigh', 'quickly', 'lose', 'weight', 'thigh', 'hip', 'yoga', 'exercise', 'thigh', 'hip', 'read', 'watch', 'apply', 'workout', 'life', 'shorty', 'update', 'option', 'download', 'thesis', 'video', 'device', 'serach', 'acro', 'inc', 'thigh', 'hip', 'workout']",Health & fitness
58299,,"['giving', 'best', 'way', 'build', 'six', 'pack', 'ab', 'truly', 'work', ""'ll"", 'learn', 'guy', 'fail', 'six', 'pack', 'build', 'six', 'pack', 'build', 'six', 'pack', 'home', 'information', 'provided', 'video', 'format', 'watch', 'apply', 'workout', 'life', 'shorty', 'update', 'option', 'download', 'thesis', 'video', 'device', 'try', 'best', 'update', 'best', 'tip', 'build', 'six', 'pack', 'ab', 'anyone', 'find', 'spam', 'please', 'report', 'u', 'would', 'definitely', 'take', 'issue', 'seriously']",Health & fitness
58301,,"['secret', 'perfect', 'pushup', 'pushup', 'look', 'incredibly', 'simple', 'much', 'foregone', 'conclusion', 'everyone', 'know', 'folk', 'basics—lower', 'body', 'floor', 'bending', 'elbow', '—there', 'way', 'make', 'exercise', 'even', 'better', 'say', 'sean', 'dispelaere', 'expert', 'trainer', 'men', 'health', 'thrive', 'detailed', 'technique', 'tweak', 'fair', 'warning', 'may', 'able', 'remember', 'form', 'tip', 'next', 'time', 'pushup', 'start', 'implementing', 'two', 'master', 'focus', 'two', 'more—and', 'u', 'wrong', 'pushup', 'still', 'simple', 'course', 'even', 'effective']",Health & fitness
58302,,"['quickest', 'way', 'flatten', 'lower', 'stomach', 'reducing', 'present', 'fatty', 'tissue', 'strengthening', 'abdominal', 'muscle']",Health & fitness
58306,,"['15-minute', 'back', 'workout', 'score', 'strong', 'sexy', 'rear', 'view', 'training', 'trap', 'lat', 'delts', 'checking', 'reflection', 'likely', 'give', 'quick', 'spin', 'see', 'butt', 'look', 'barely', 'notice', 'back', 'muscle', 'shame', ""'re"", 'crucial', 'getting', 'healthier', 'body', 'look', 'damn', 'sexy', 'strong', 'back', 'improves', 'posture', 'also', 'let', 'physically', 'running', 'faster', 'lifting', 'heavier', 'weight', 'say', 'mark', 'merchant', 'cofounder', 'studio', 'york', 'city', 'though', 'easy', 'neglect', 'muscle', 'also', 'easy', 'train', 'incorrectly', 'move', 'wrong', 'bad', 'using', 'improper', 'form', 'back', 'exercise', 'especially', 'dangerous', 'common', 'mistake', 'activating', 'core', 'put', 'detrimental', 'stress', 'spine', 'lead', 'back', 'injury', 'even', 'nerve', 'damage', 'say', 'merchant', 'created', 'routine', 'target', 'major', 'muscle', 'back', 'holding', 'proper', 'alignment', 'perform', 'routine', 'ladder', 'rep', 'move', 'resting', 'second', 'return', 'start', 'repeat', 'time', 'nine', 'reps.', 'continue', 'pattern', ""'re"", 'rep', 'move', 'remember', 'engage', 'entire', 'core', 'even', 'glute', 'keep', 'back', 'flat']",Health & fitness
58340,,"['η', 'εφαρμογή', 'αυτή', 'δημιουργήθηκε', 'για', 'τον', '2ο', 'πανελλήνιο', 'διαγωνισμό', 'της', 'ελληνικής', 'αντικαρκινικής', 'εταιρείας', 'για', 'τον', 'έλεγχο', 'του', 'καπνίσματος', 'και', 'έχει', 'σκοπό', 'να', 'σας', 'βοηθήσει', 'να', 'ελαττώσετε', 'ή', 'να', 'διακόψετε', 'το', 'κάπνισμα', 'μπορείτε', 'να', 'δείτε', 'πόσα', 'τσιγάρα', 'κάνετε', 'κάθε', 'ημέρα', 'πόσα', 'χρήματα', 'ξοδεύετε', 'καθώς', 'και', 'άλλες', 'πληροφορίες', 'σχετικά', 'με', 'το', 'τσιγάρο']",Health & fitness
58347,,"['pef', 'monitor', 'application', 'designed', 'asthmatic', 'control', 'lung', 'function', 'tracking', 'pef', 'value', 'depending', 'scale', 'age', 'height', 'gender', 'application', 'calculates', 'predicted', 'value', 'peak', 'flow', 'meter', 'needed', 'measure', 'actual', 'pef', 'value', 'update', 'added', 'inch', 'height', 'unit', 'added', 'link', 'scale', 'description', 'improved', 'navigation', 'update', 'bug', 'fixed', 'update', 'added', 'fev1', 'value', 'backup', 'data', 'onedrive', 'restore', 'data', 'onedrive', 'update', 'bug', 'update', 'version', 'fixed', 'update', 'value', 'graph', 'filtered', 'daytime', 'daily', 'morning', 'evening', 'period', 'week,1,3,6,12', 'month', 'pef', 'zone', 'green', 'yellow', 'red', 'editing', 'record']",Health & fitness
58384,,"['training', 'hard', 'losing', 'even', 'harder', 'fitness', 'junkie', 'ultimate', 'serious', 'athlete', 'body', 'builder', 'fitness', 'enthusiasists', 'build', 'smarter', 'workout', 'keeping', 'track', 'routine', 'excercises', 'body', 'profile', 'see', 'chart', 'real', 'time', 'indicate', 'progress', 'regression', 'lot', 'create', 'specialized', 'routine', 'add', 'excercises', 'comprehensive', 'excercise', 'database']",Health & fitness
58390,,"['mental', 'fatigue', 'characterized', 'unusual', 'feeling', 'fatigue', 'malaise', 'drain', 'person', 'mental', 'energy', 'upon', 'mental', 'activity', 'self-assessment', 'scale', 'used', 'determine', 'level', 'mental', 'fatigue', 'also', 'serve', 'provide', 'overall', 'picture', 'severity', 'condition', 'application', 'detect', 'change', 'mental', 'fatigue', 'time', 'answered', 'question', 'score', 'added', 'result', 'presented', 'form', 'rating', 'scale', 'diagram', 'see', 'result', 'mental', 'fatigue', 'severity', 'week', 'ago', 'month', 'ago', 'whole', 'year', 'ago', 'data', 'simply', 'stored', 'mobile', 'phone', 'worry', 'information', 'passed', 'source']",Health & fitness
58401,,"['general', 'purpose', 'stopwatch']",Health & fitness
58408,,"['looking', 'deep-fried', 'food', 'recipe', 'recipe', 'deep', 'fryer', 'fantastic', 'high', 'cooking', 'temperature', 'deep', 'frying', 'seal', 'flavour', 'texture', 'seal', 'extra', 'fat', 'resulting', 'juicy', 'succulent', 'meat', 'crunchy', 'vegetable', 'satisfying', 'bread', 'dessert', 'go', 'beyond', 'french', 'fry', 'discover', 'delicious', 'variety', 'food', 'perfect', 'deep', 'fryer', 'easy', 'cook', 'deep', 'fried', 'recipe', 'user', 'friendly', 'navigation', 'recipe', 'family', 'friend', 'internet', 'connection', 'required', 'complete', 'meal', 'take', 'minute', 'kitchen', 'table', 'great', 'taste', 'must', 'deep', 'fried', 'recipe', 'great', 'time', 'enjoy']",Health & fitness
58409,,"['body', 'need', 'minimum', 'amount', 'vitamin', 'mineral', 'day', 'remain', 'healthy', 'function', 'properly', 'balanced', 'diet', 'normally', 'supply', 'sufficient', 'vitamin', 'however', 'serious', 'disorder', 'still', 'develop', 'diet', 'meet', 'body', 'need', 'symptom', 'deficiency', 'vitamin', 'mineral', 'usually', 'appear', 'lack', 'already', 'relatively', 'advanced', 'level', 'common', 'cause', 'vitamin', 'deficiency', 'include', 'poor', 'eating', 'habit', 'alcoholism', 'emotional', 'stress', 'improper', 'absorption', 'vitamin', 'mineral', 'usually', 'due', 'liver', 'intestinal', 'disorder', 'intake', 'medicine', 'interfere', 'ingestion', 'vitamin', 'lack', 'exposure', 'sunlight', 'constantly', 'feel', 'sluggish', 'suffer', 'chronic', 'health-related', 'inconvenience', 'might', 'short', 'vitamin', 'body', 'need', 'function', 'properly', 'vitamin', 'wellness', 'application', 'provide', 'best', 'information', 'type', 'vitamin', 'realize', 'importance', 'vitamin', 'living', 'good', 'life', 'great', 'list', 'vitamin', 'wellness', 'user', 'friendly', 'navigation', 'share', 'tip', 'friend', 'relative', 'internet', 'connection', 'required', 'read', 'vitamin', 'wellness', 'tip']",Health & fitness
58442,,"['update', 'performance', 'upgrade', 'fix', 'advertisement', 'developer', 'update', 'dedicated', 'server', 'azure', 'db', 'reduced', 'latency', 'fetching', 'retrieving', 'donor', 'detail', 'support', 'three', 'size', 'live', 'tile', 'icon', 'tile', 'update', '-now', 'search', 'blood', 'bank', 'hospital', 'around', 'click', 'using', 'bing', 'map', 'integrated', '-improved', 'ui', 'app-bar', 'easy', 'access', 'important', 'link', '-input', 'scope', 'updated', 'make', 'simpler', 'fill', 'blood', 'donation', 'form', '-performance', 'tweak', 'load', 'search', 'result', 'faster', 'even', '2g', 'data', 'connection', 'azure', 'cloud', 'database', 'application', 'virtual', 'blood', 'bank', 'pocket', 'make', 'difference', 'willing', 'donate', 'blood', 'willing', 'blood', 'donor', 'fill', 'detail', 'within', 'stored', 'database', 'time', 'person', 'need', 'certain', 'blood', 'group', 'donor', 'look-up', 'database', 'via', 'willing', 'blood', 'donor', 'take', 'minute', 'busy', 'life', 'fill', 'blood', 'donation', 'form', 'within', 'know', 'tomorrow', 'small', 'contribution', 'might', 'save', 'precious', 'life', 'database', 'expands', 'might', 'donor', 'rarest', 'blood', 'group', 'hard', 'find', 'even', 'hospital', 'blood', 'bank', 'future', 'perspective', '-integration', 'blood', 'bank', 'various', 'organization', 'hospital', '-enhanced', 'search', 'regional', 'blood', 'donor', 'around', 'note', 'user', 'requested', 'working', 'internet', 'connection', 'using', 'requires', 'access', 'data', 'cloud', 'via', 'internet', 'wont', 'open', 'execute', 'without', 'working', 'internet', 'connection']",Health & fitness
58448,,"['en', 'application', 'help', 'reach', 'fist-aid', 'technique', 'every', 'moment', 'life', 'mobile', 'phone', 'different', 'accident', 'simple', 'explanation', 'save', 'life', 'enriched', 'content', 'easy', 'application', 'acil', 'numaralar', 'find', 'important', 'telephone', 'number', 'first-aid', 'police', 'fire', 'call', 'button', 'alt', 'başlıklar', 'fist-aid', 'application', 'described', 'heading', 'briefly', 'find', 'included', 'bag', 'first', 'named', 'genel', 'bilgiler', 'forget', 'first', 'aid', 'save', 'life', 'content', 'ui', 'text', 'application', 'prepared', 'turkish', 'application', 'targeted', 'language', 'yet', 'tr', 'i̇lk', 'yardım', 'uygulaması', 'sayesinde', 'mobil', 'telefonunuz', 'ile', 'herhangi', 'bir', 'kaza', 'anında', 'hayat', 'kurtarabileceksiniz', 'yaşanılması', 'muhtemel', 'birçok', 'kazadan', 'sonra', 'yapmanız', 'gerekenler', 'görsel', 'içeriklerle', 'zenginleştirilmiş', 'şekilde', 'basitçe', 'bu', 'uygulamada', 'elinizin', 'altında', 'bu', 'uygulama', 'ile', 'genel', 'bilgiler', 'sayfasında', 'ilk', 'yardım', 'hakkında', 'genel', 'bilgilere', 'i̇lk', 'yardım', 'çantasında', 'bulunması', 'gereken', 'malzemelere', 'ulaşabilirsiniz', 'acil', 'numaralar', 'sayfasında', 'i̇lk', 'yardım', 'polis', 'i̇tfaiye', 'gidi', 'birçok', 'önemli', 'numaraya', 'ulaşabilir', 'tek', 'tuşla', 'arayabilirsiniz', 'alt', 'başlıklar', 'sayfasında', 'listelenmiş', 'olan', 'başlıklarda', 'ilk', 'yardım', 'anında', 'ne', 'yapmanız', 'gerektiği', 'bilgisine', 'ulaşabilirsiniz', 'uygulamanın', 'içeriği', 'türkçe', 'hazırlanmıştır', 'unutmayın', 'i̇lk', 'yardım', 'hayat', 'kurtarır', 'developer', 'blog', 'blog.omerfarukozturk.net']",Health & fitness
58467,,"['allows', 'easily', 'record', 'cognitive', 'behavioural', 'therapy', 'abc', 'recording', 'event', 'happen', 'resulting', 'feeling', 'action', 'understand', 'make', 'tick', 'cbt', 'diary', 'allows', 'record', 'activating', 'event', 'belief', 'see', 'thinking', 'error', 'finally', 'consequence', 'cbt', 'diary', 'help', 'easily', 'spot', 'recurring', 'theme', 'life', 'grouping', 'b', 'c', 'together']",Health & fitness
